# x
1.347777404785156250e+02 1.532031093750000000e+05 7.366243600845336914e-01 2.584121823310852051e-01
1.326238250732421875e+02 1.501082031250000000e+05 7.097687721252441406e-01 2.605015337467193604e-01
1.389570617675781250e+02 1.540413281250000000e+05 7.265407443046569824e-01 2.544962763786315918e-01
1.438355407714843750e+02 1.609549531250000000e+05 7.131419777870178223e-01 2.501430809497833252e-01
1.479374237060546875e+02 1.561831250000000000e+05 7.132373452186584473e-01 2.466508895158767700e-01
1.364819793701171875e+02 1.509395625000000000e+05 7.271524071693420410e-01 2.567936182022094727e-01
1.429581909179687500e+02 1.578446562500000000e+05 7.086801528930664062e-01 2.509096860885620117e-01
1.274349899291992188e+02 1.446263593750000000e+05 7.171075940132141113e-01 2.657530605792999268e-01
1.353033447265625000e+02 1.527894687500000000e+05 7.192125916481018066e-01 2.579094469547271729e-01
1.434796905517578125e+02 1.560753750000000000e+05 7.134367227554321289e-01 2.504526674747467041e-01
1.364414978027343750e+02 1.568334218750000000e+05 7.228778600692749023e-01 2.568316161632537842e-01
1.372875976562500000e+02 1.525559062500000000e+05 7.172302603721618652e-01 2.560391426086425781e-01
1.394142761230468750e+02 1.613449218750000000e+05 7.251598834991455078e-01 2.540790438652038574e-01
1.458186035156250000e+02 1.603381250000000000e+05 7.114525437355041504e-01 2.484362572431564331e-01
1.366156005859375000e+02 1.547462343750000000e+05 7.245253920555114746e-01 2.566677033901214600e-01
1.354241638183593750e+02 1.513708281250000000e+05 7.204776406288146973e-01 2.577940225601196289e-01
1.425521697998046875e+02 1.581397343750000000e+05 7.073848247528076172e-01 2.512662410736083984e-01
1.253489685058593750e+02 1.470275000000000000e+05 7.010794878005981445e-01 2.679550349712371826e-01
1.383467864990234375e+02 1.518064218750000000e+05 7.233106493949890137e-01 2.550564408302307129e-01
1.317624511718750000e+02 1.515626406250000000e+05 7.193862795829772949e-01 2.613521516323089600e-01
1.356293945312500000e+02 1.511195468750000000e+05 7.098269462585449219e-01 2.575995624065399170e-01
1.468256072998046875e+02 1.577013281250000000e+05 7.221801877021789551e-01 2.475826889276504517e-01
1.480404357910156250e+02 1.583269375000000000e+05 7.207617163658142090e-01 2.465652376413345337e-01
1.394340209960937500e+02 1.537943125000000000e+05 7.148929834365844727e-01 2.540606856346130371e-01
1.261194229125976562e+02 1.549886875000000000e+05 7.397381067276000977e-01 2.671351730823516846e-01
1.433747253417968750e+02 1.584709843750000000e+05 7.143028378486633301e-01 2.505448758602142334e-01
1.354808654785156250e+02 1.540330156250000000e+05 7.291878461837768555e-01 2.577405869960784912e-01
1.356328735351562500e+02 1.507980937500000000e+05 7.149639725685119629e-01 2.575965225696563721e-01
1.458276672363281250e+02 1.610444375000000000e+05 7.243083119392395020e-01 2.484289109706878662e-01
9.925094604492187500e+01 1.292892343750000000e+05 7.178718447685241699e-01 3.011308908462524414e-01
1.447644653320312500e+02 1.539979843750000000e+05 7.024929523468017578e-01 2.493396401405334473e-01
1.486789093017578125e+02 1.592638125000000000e+05 7.183532118797302246e-01 2.460350096225738525e-01
1.451387481689453125e+02 1.585307343750000000e+05 7.080624103546142578e-01 2.490175962448120117e-01
1.408769683837890625e+02 1.598522812500000000e+05 7.142199873924255371e-01 2.527562677860260010e-01
1.071136245727539062e+02 1.406191875000000000e+05 7.270129919052124023e-01 2.898676097393035889e-01
1.389828338623046875e+02 1.533233437500000000e+05 7.148408293724060059e-01 2.544718980789184570e-01
1.460467376708984375e+02 1.550291718750000000e+05 7.035155296325683594e-01 2.482424974441528320e-01
1.491232604980468750e+02 1.592040000000000000e+05 7.160077691078186035e-01 2.456678748130798340e-01
1.268979187011718750e+02 1.525952343750000000e+05 7.242372632026672363e-01 2.663139104843139648e-01
1.449452209472656250e+02 1.571053750000000000e+05 7.194405198097229004e-01 2.491837441921234131e-01
1.158144378662109375e+02 1.362673750000000000e+05 7.091160416603088379e-01 2.787666618824005127e-01
1.356149749755859375e+02 1.511794062500000000e+05 7.143999934196472168e-01 2.576133310794830322e-01
1.482981567382812500e+02 1.570838750000000000e+05 7.178311944007873535e-01 2.463499605655670166e-01
1.389662933349609375e+02 1.560367343750000000e+05 7.140790224075317383e-01 2.544881105422973633e-01
1.495991973876953125e+02 1.591664687500000000e+05 7.050945758819580078e-01 2.452769875526428223e-01
1.369435424804687500e+02 1.524570000000000000e+05 7.252549529075622559e-01 2.563609182834625244e-01
1.048139801025390625e+02 1.287403281250000000e+05 6.978450417518615723e-01 2.930300831794738770e-01
1.203653488159179688e+02 1.490355937500000000e+05 7.379096150398254395e-01 2.734451293945312500e-01
1.364860229492187500e+02 1.538639375000000000e+05 7.176588773727416992e-01 2.567901015281677246e-01
1.370656280517578125e+02 1.540180625000000000e+05 7.110719084739685059e-01 2.562465965747833252e-01
1.468216705322265625e+02 1.574784687500000000e+05 7.213921546936035156e-01 2.475867271423339844e-01
1.372949523925781250e+02 1.611082812500000000e+05 7.304936051368713379e-01 2.560326457023620605e-01
1.389154663085937500e+02 1.575212968750000000e+05 7.307906746864318848e-01 2.545349299907684326e-01
1.506430664062500000e+02 1.543133281250000000e+05 7.149163484573364258e-01 2.444256097078323364e-01
1.371703796386718750e+02 1.493903281250000000e+05 7.260218262672424316e-01 2.561486959457397461e-01
1.362610015869140625e+02 1.509279531250000000e+05 7.227532267570495605e-01 2.570020556449890137e-01
1.398655090332031250e+02 1.534517812500000000e+05 7.194207906723022461e-01 2.536686956882476807e-01
1.361060028076171875e+02 1.524325000000000000e+05 7.228226661682128906e-01 2.571479976177215576e-01
1.374462280273437500e+02 1.514742656250000000e+05 7.185577154159545898e-01 2.558907270431518555e-01
1.401931304931640625e+02 1.550375468750000000e+05 7.288808226585388184e-01 2.533716857433319092e-01
1.505349884033203125e+02 1.634634218750000000e+05 7.125874161720275879e-01 2.445136904716491699e-01
1.368726654052734375e+02 1.539304218750000000e+05 7.150042653083801270e-01 2.564268112182617188e-01
1.441519470214843750e+02 1.550638593750000000e+05 7.008233070373535156e-01 2.498689144849777222e-01
1.439818115234375000e+02 1.586632656250000000e+05 7.213184237480163574e-01 2.500158250331878662e-01
1.360413055419921875e+02 1.490328437500000000e+05 7.153398990631103516e-01 2.572090029716491699e-01
1.331818542480468750e+02 1.522596562500000000e+05 7.346674799919128418e-01 2.599557638168334961e-01
1.382233428955078125e+02 1.517860625000000000e+05 7.090019583702087402e-01 2.551707327365875244e-01
1.402218322753906250e+02 1.538491875000000000e+05 7.229065895080566406e-01 2.533458769321441650e-01
1.389223480224609375e+02 1.523539375000000000e+05 7.151989936828613281e-01 2.545278966426849365e-01
1.443204193115234375e+02 1.559074062500000000e+05 7.212466597557067871e-01 2.497224509716033936e-01
1.325962066650390625e+02 1.504577968750000000e+05 7.128003239631652832e-01 2.605292201042175293e-01
1.386174774169921875e+02 1.517368593750000000e+05 7.035657167434692383e-01 2.548076510429382324e-01
1.348887023925781250e+02 1.502650156250000000e+05 7.122671008110046387e-01 2.583060264587402344e-01
1.397873535156250000e+02 1.511804062500000000e+05 7.115133404731750488e-01 2.537393867969512939e-01
1.297701873779296875e+02 1.543724687500000000e+05 7.396502494812011719e-01 2.633507251739501953e-01
1.312206420898437500e+02 1.512234218750000000e+05 7.264012694358825684e-01 2.618909776210784912e-01
1.483309783935546875e+02 1.566207031250000000e+05 7.078132629394531250e-01 2.463230341672897339e-01
1.398509368896484375e+02 1.539641562500000000e+05 7.116996645927429199e-01 2.536816298961639404e-01
1.375210723876953125e+02 1.483004375000000000e+05 7.001469135284423828e-01 2.558217346668243408e-01
1.497870941162109375e+02 1.575186562500000000e+05 7.091706395149230957e-01 2.451226711273193359e-01
1.326915283203125000e+02 1.527086875000000000e+05 7.171890735626220703e-01 2.604352235794067383e-01
1.183322372436523438e+02 1.477445937500000000e+05 7.400681972503662109e-01 2.757843136787414551e-01
1.304504394531250000e+02 1.487946875000000000e+05 7.214381098747253418e-01 2.626630961894989014e-01
1.373044586181640625e+02 1.546010937500000000e+05 7.196663022041320801e-01 2.560229897499084473e-01
1.473014678955078125e+02 1.606408750000000000e+05 7.213267683982849121e-01 2.471827268600463867e-01
2.500000000000000000e+00 1.000000000000000000e+04 4.000000059604644775e-01 1.000000014901161194e-01
2.747747659683227539e+00 1.029029003906250000e+04 4.005005061626434326e-01 1.003002971410751343e-01
2.995495557785034180e+00 1.058058105468750000e+04 4.010010063648223877e-01 1.006006002426147461e-01
3.243243217468261719e+00 1.087087109375000000e+04 4.015015065670013428e-01 1.009009033441543579e-01
3.490990877151489258e+00 1.116116113281250000e+04 4.020020067691802979e-01 1.012011989951133728e-01
3.738738775253295898e+00 1.145145117187500000e+04 4.025025069713592529e-01 1.015015020966529846e-01
3.986486434936523438e+00 1.174174218750000000e+04 4.030030071735382080e-01 1.018018051981925964e-01
4.234234333038330078e+00 1.203203222656250000e+04 4.035035073757171631e-01 1.021021008491516113e-01
4.481981754302978516e+00 1.232232226562500000e+04 4.040040075778961182e-01 1.024024039506912231e-01
4.729729652404785156e+00 1.261261230468750000e+04 4.045045077800750732e-01 1.027026996016502380e-01
4.977477550506591797e+00 1.290290332031250000e+04 4.050050079822540283e-01 1.030030027031898499e-01
5.225225448608398438e+00 1.319319335937500000e+04 4.055055081844329834e-01 1.033033058047294617e-01
5.472972869873046875e+00 1.348348339843750000e+04 4.060060083866119385e-01 1.036036014556884766e-01
5.720720767974853516e+00 1.377377343750000000e+04 4.065065085887908936e-01 1.039039045572280884e-01
5.968468666076660156e+00 1.406406445312500000e+04 4.070070087909698486e-01 1.042042076587677002e-01
6.216216087341308594e+00 1.435435449218750000e+04 4.075075089931488037e-01 1.045045033097267151e-01
6.463963985443115234e+00 1.464464453125000000e+04 4.080080091953277588e-01 1.048048064112663269e-01
6.711711883544921875e+00 1.493493457031250000e+04 4.085085093975067139e-01 1.051051020622253418e-01
6.959459304809570312e+00 1.522522558593750000e+04 4.090090095996856689e-01 1.054054051637649536e-01
7.207207202911376953e+00 1.551551562500000000e+04 4.095095098018646240e-01 1.057057082653045654e-01
7.454955101013183594e+00 1.580580566406250000e+04 4.100100100040435791e-01 1.060060039162635803e-01
7.702702522277832031e+00 1.609609570312500000e+04 4.105105102062225342e-01 1.063063070178031921e-01
7.950450420379638672e+00 1.638638671875000000e+04 4.110110104084014893e-01 1.066066101193428040e-01
8.198198318481445312e+00 1.667667578125000000e+04 4.115115106105804443e-01 1.069069057703018188e-01
8.445945739746093750e+00 1.696696679687500000e+04 4.120120108127593994e-01 1.072072088718414307e-01
8.693694114685058594e+00 1.725725781250000000e+04 4.125125110149383545e-01 1.075075045228004456e-01
8.941441535949707031e+00 1.754754687500000000e+04 4.130130112171173096e-01 1.078078076243400574e-01
9.189188957214355469e+00 1.783783789062500000e+04 4.135135114192962646e-01 1.081081107258796692e-01
9.436937332153320312e+00 1.812812890625000000e+04 4.140140116214752197e-01 1.084084063768386841e-01
9.684684753417968750e+00 1.841841796875000000e+04 4.145145118236541748e-01 1.087087094783782959e-01
9.932432174682617188e+00 1.870870898437500000e+04 4.150150120258331299e-01 1.090090125799179077e-01
1.018018054962158203e+01 1.899899804687500000e+04 4.155155122280120850e-01 1.093093082308769226e-01
1.042792797088623047e+01 1.928928906250000000e+04 4.160160124301910400e-01 1.096096113324165344e-01
1.067567539215087891e+01 1.957958007812500000e+04 4.165165126323699951e-01 1.099099069833755493e-01
1.092342376708984375e+01 1.986986914062500000e+04 4.170170128345489502e-01 1.102102100849151611e-01
1.117117118835449219e+01 2.016016015625000000e+04 4.175175130367279053e-01 1.105105131864547729e-01
1.141891860961914062e+01 2.045045117187500000e+04 4.180180132389068604e-01 1.108108088374137878e-01
1.166666698455810547e+01 2.074074023437500000e+04 4.185185134410858154e-01 1.111111119389533997e-01
1.191441440582275391e+01 2.103103125000000000e+04 4.190190136432647705e-01 1.114114150404930115e-01
1.216216182708740234e+01 2.132132226562500000e+04 4.195195138454437256e-01 1.117117106914520264e-01
1.240991020202636719e+01 2.161161132812500000e+04 4.200200140476226807e-01 1.120120137929916382e-01
1.265765762329101562e+01 2.190190234375000000e+04 4.205205142498016357e-01 1.123123094439506531e-01
1.290540504455566406e+01 2.219219140625000000e+04 4.210210144519805908e-01 1.126126125454902649e-01
1.315315341949462891e+01 2.248248242187500000e+04 4.215215146541595459e-01 1.129129156470298767e-01
1.340090084075927734e+01 2.277277343750000000e+04 4.220220148563385010e-01 1.132132112979888916e-01
1.364864826202392578e+01 2.306306250000000000e+04 4.225225150585174561e-01 1.135135143995285034e-01
1.389639663696289062e+01 2.335335351562500000e+04 4.230230152606964111e-01 1.138138175010681152e-01
1.414414405822753906e+01 2.364364453125000000e+04 4.235235154628753662e-01 1.141141131520271301e-01
1.439189147949218750e+01 2.393393359375000000e+04 4.240240156650543213e-01 1.144144162535667419e-01
1.463963985443115234e+01 2.422422460937500000e+04 4.245245158672332764e-01 1.147147119045257568e-01
1.488738727569580078e+01 2.451451367187500000e+04 4.250250160694122314e-01 1.150150150060653687e-01
1.513513469696044922e+01 2.480480468750000000e+04 4.255255162715911865e-01 1.153153181076049805e-01
1.538288307189941406e+01 2.509509570312500000e+04 4.260260164737701416e-01 1.156156137585639954e-01
1.563063049316406250e+01 2.538538476562500000e+04 4.265265166759490967e-01 1.159159168601036072e-01
1.587837791442871094e+01 2.567567578125000000e+04 4.270270168781280518e-01 1.162162125110626221e-01
1.612612533569335938e+01 2.596596679687500000e+04 4.275275170803070068e-01 1.165165156126022339e-01
1.637387466430664062e+01 2.625625585937500000e+04 4.280280172824859619e-01 1.168168187141418457e-01
1.662162208557128906e+01 2.654654687500000000e+04 4.285285174846649170e-01 1.171171143651008606e-01
1.686936950683593750e+01 2.683683593750000000e+04 4.290290176868438721e-01 1.174174174666404724e-01
1.711711692810058594e+01 2.712712695312500000e+04 4.295295178890228271e-01 1.177177205681800842e-01
1.736486434936523438e+01 2.741741796875000000e+04 4.300300180912017822e-01 1.180180162191390991e-01
1.761261177062988281e+01 2.770770703125000000e+04 4.305305182933807373e-01 1.183183193206787109e-01
1.786036109924316406e+01 2.799799804687500000e+04 4.310310184955596924e-01 1.186186149716377258e-01
1.810810852050781250e+01 2.828828906250000000e+04 4.315315186977386475e-01 1.189189180731773376e-01
1.835585594177246094e+01 2.857857812500000000e+04 4.320320188999176025e-01 1.192192211747169495e-01
1.860360336303710938e+01 2.886886914062500000e+04 4.325325191020965576e-01 1.195195168256759644e-01
1.885135078430175781e+01 2.915915820312500000e+04 4.330330193042755127e-01 1.198198199272155762e-01
1.909909820556640625e+01 2.944944921875000000e+04 4.335335195064544678e-01 1.201201230287551880e-01
1.934684753417968750e+01 2.973974023437500000e+04 4.340340197086334229e-01 1.204204186797142029e-01
1.959459495544433594e+01 3.003002929687500000e+04 4.345345199108123779e-01 1.207207217812538147e-01
1.984234237670898438e+01 3.032032031250000000e+04 4.350350499153137207e-01 1.210210174322128296e-01
2.009008979797363281e+01 3.061061132812500000e+04 4.355355501174926758e-01 1.213213205337524414e-01
2.033783721923828125e+01 3.090090039062500000e+04 4.360360503196716309e-01 1.216216236352920532e-01
2.058558464050292969e+01 3.119119140625000000e+04 4.365365505218505859e-01 1.219219192862510681e-01
2.083333396911621094e+01 3.148148242187500000e+04 4.370370507240295410e-01 1.222222223877906799e-01
2.108108139038085938e+01 3.177177148437500000e+04 4.375375509262084961e-01 1.225225254893302917e-01
2.132882881164550781e+01 3.206206250000000000e+04 4.380380511283874512e-01 1.228228211402893066e-01
2.157657623291015625e+01 3.235235156250000000e+04 4.385385513305664062e-01 1.231231242418289185e-01
2.182432365417480469e+01 3.264264257812500000e+04 4.390390515327453613e-01 1.234234198927879333e-01
2.207207298278808594e+01 3.293293359375000000e+04 4.395395517349243164e-01 1.237237229943275452e-01
2.231982040405273438e+01 3.322322265625000000e+04 4.400400519371032715e-01 1.240240260958671570e-01
2.256756782531738281e+01 3.351351171875000000e+04 4.405405521392822266e-01 1.243243217468261719e-01
2.281531524658203125e+01 3.380380468750000000e+04 4.410410523414611816e-01 1.246246248483657837e-01
2.306306266784667969e+01 3.409409375000000000e+04 4.415415525436401367e-01 1.249249279499053955e-01
2.331081008911132812e+01 3.438438281250000000e+04 4.420420527458190918e-01 1.252252310514450073e-01
2.355855941772460938e+01 3.467467578125000000e+04 4.425425529479980469e-01 1.255255192518234253e-01
2.380630683898925781e+01 3.496496484375000000e+04 4.430430531501770020e-01 1.258258223533630371e-01
2.405405426025390625e+01 3.525525390625000000e+04 4.435435533523559570e-01 1.261261254549026489e-01
2.430180168151855469e+01 3.554554687500000000e+04 4.440440535545349121e-01 1.264264285564422607e-01
2.454954910278320312e+01 3.583583593750000000e+04 4.445445537567138672e-01 1.267267316579818726e-01
2.479729652404785156e+01 3.612612500000000000e+04 4.450450539588928223e-01 1.270270198583602905e-01
2.504504585266113281e+01 3.641641796875000000e+04 4.455455541610717773e-01 1.273273229598999023e-01
2.529279327392578125e+01 3.670670703125000000e+04 4.460460543632507324e-01 1.276276260614395142e-01
2.554054069519042969e+01 3.699699609375000000e+04 4.465465545654296875e-01 1.279279291629791260e-01
2.578828811645507812e+01 3.728728906250000000e+04 4.470470547676086426e-01 1.282282322645187378e-01
2.603603553771972656e+01 3.757757812500000000e+04 4.475475549697875977e-01 1.285285353660583496e-01
2.628378295898437500e+01 3.786786718750000000e+04 4.480480551719665527e-01 1.288288235664367676e-01
2.653153228759765625e+01 3.815815625000000000e+04 4.485485553741455078e-01 1.291291266679763794e-01
2.677927970886230469e+01 3.844844921875000000e+04 4.490490555763244629e-01 1.294294297695159912e-01
2.702702713012695312e+01 3.873873828125000000e+04 4.495495557785034180e-01 1.297297328710556030e-01
2.727477455139160156e+01 3.902902734375000000e+04 4.500500559806823730e-01 1.300300359725952148e-01
2.752252197265625000e+01 3.931932031250000000e+04 4.505505561828613281e-01 1.303303241729736328e-01
2.777026939392089844e+01 3.960960937500000000e+04 4.510510563850402832e-01 1.306306272745132446e-01
2.801801872253417969e+01 3.989989843750000000e+04 4.515515565872192383e-01 1.309309303760528564e-01
2.826576614379882812e+01 4.019019140625000000e+04 4.520520567893981934e-01 1.312312334775924683e-01
2.851351356506347656e+01 4.048048046875000000e+04 4.525525569915771484e-01 1.315315365791320801e-01
2.876126098632812500e+01 4.077076953125000000e+04 4.530530571937561035e-01 1.318318247795104980e-01
2.900900840759277344e+01 4.106106250000000000e+04 4.535535573959350586e-01 1.321321278810501099e-01
2.925675582885742188e+01 4.135135156250000000e+04 4.540540575981140137e-01 1.324324309825897217e-01
2.950450515747070312e+01 4.164164062500000000e+04 4.545545578002929688e-01 1.327327340841293335e-01
2.975225257873535156e+01 4.193193359375000000e+04 4.550550580024719238e-01 1.330330371856689453e-01
3.000000000000000000e+01 4.222222265625000000e+04 4.555555582046508789e-01 1.333333402872085571e-01
3.024774742126464844e+01 4.251251171875000000e+04 4.560560584068298340e-01 1.336336284875869751e-01
3.049549484252929688e+01 4.280280468750000000e+04 4.565565586090087891e-01 1.339339315891265869e-01
3.074324417114257812e+01 4.309309375000000000e+04 4.570570588111877441e-01 1.342342346906661987e-01
3.099099159240722656e+01 4.338338281250000000e+04 4.575575590133666992e-01 1.345345377922058105e-01
3.123873901367187500e+01 4.367367187500000000e+04 4.580580592155456543e-01 1.348348408937454224e-01
3.148648643493652344e+01 4.396396484375000000e+04 4.585585594177246094e-01 1.351351290941238403e-01
3.173423385620117188e+01 4.425425390625000000e+04 4.590590596199035645e-01 1.354354321956634521e-01
3.198198127746582031e+01 4.454454296875000000e+04 4.595595598220825195e-01 1.357357352972030640e-01
3.222972869873046875e+01 4.483483593750000000e+04 4.600600600242614746e-01 1.360360383987426758e-01
3.247747802734375000e+01 4.512512500000000000e+04 4.605605602264404297e-01 1.363363415002822876e-01
3.272522354125976562e+01 4.541541406250000000e+04 4.610610604286193848e-01 1.366366297006607056e-01
3.297297286987304688e+01 4.570570703125000000e+04 4.615615606307983398e-01 1.369369328022003174e-01
3.322072219848632812e+01 4.599599609375000000e+04 4.620620608329772949e-01 1.372372359037399292e-01
3.346846771240234375e+01 4.628628515625000000e+04 4.625625610351562500e-01 1.375375390052795410e-01
3.371621704101562500e+01 4.657657812500000000e+04 4.630630612373352051e-01 1.378378421068191528e-01
3.396396255493164062e+01 4.686686718750000000e+04 4.635635614395141602e-01 1.381381452083587646e-01
3.421171188354492188e+01 4.715715625000000000e+04 4.640640616416931152e-01 1.384384334087371826e-01
3.445946121215820312e+01 4.744744921875000000e+04 4.645645618438720703e-01 1.387387365102767944e-01
3.470720672607421875e+01 4.773773828125000000e+04 4.650650620460510254e-01 1.390390396118164062e-01
3.495495605468750000e+01 4.802802734375000000e+04 4.655655622482299805e-01 1.393393427133560181e-01
3.520270156860351562e+01 4.831831640625000000e+04 4.660660624504089355e-01 1.396396458148956299e-01
3.545045089721679688e+01 4.860860937500000000e+04 4.665665626525878906e-01 1.399399340152740479e-01
3.569819641113281250e+01 4.889889843750000000e+04 4.670670628547668457e-01 1.402402371168136597e-01
3.594594573974609375e+01 4.918918750000000000e+04 4.675675630569458008e-01 1.405405402183532715e-01
3.619369506835937500e+01 4.947948046875000000e+04 4.680680632591247559e-01 1.408408433198928833e-01
3.644144058227539062e+01 4.976976953125000000e+04 4.685685634613037109e-01 1.411411464214324951e-01
3.668918991088867188e+01 5.006005859375000000e+04 4.690690636634826660e-01 1.414414346218109131e-01
3.693693542480468750e+01 5.035035156250000000e+04 4.695695638656616211e-01 1.417417377233505249e-01
3.718468475341796875e+01 5.064064062500000000e+04 4.700700640678405762e-01 1.420420408248901367e-01
3.743243408203125000e+01 5.093092968750000000e+04 4.705705642700195312e-01 1.423423439264297485e-01
3.768017959594726562e+01 5.122122265625000000e+04 4.710710644721984863e-01 1.426426470279693604e-01
3.792792892456054688e+01 5.151151171875000000e+04 4.715715646743774414e-01 1.429429501295089722e-01
3.817567443847656250e+01 5.180180078125000000e+04 4.720720648765563965e-01 1.432432383298873901e-01
3.842342376708984375e+01 5.209209375000000000e+04 4.725725650787353516e-01 1.435435414314270020e-01
3.867116928100585938e+01 5.238238281250000000e+04 4.730730652809143066e-01 1.438438445329666138e-01
